ave_functions_utilised_from_dlls_imported,bogus_functions,num_blacklisted_functions,num_whitelisted_functions,persistent_reg_key,num_native_functions,label
2.625,2.0,2.0,1.0,0.0,1.0,1
2.625,2.0,2.0,1.0,0.0,1.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
2.6260387811634343,5.0,3.0,1.0,-1.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
3.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
4.48,1.0,1.0,0.0,0.0,0.0,1
94.0,0.0,1.0,0.0,0.0,0.0,1
23.75,0.0,1.0,0.0,0.0,0.0,1
94.0,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
3.6666666666666665,0.0,1.0,0.0,0.0,0.0,1
2.00390625,23.0,7.0,3.0,-1.0,1.0,1
