name,entropy,label
62.0,4.785580892349803,1
42.0,2.0021130290359523,1
45.0,1.3058156906749276,1
107.0,0.0,1
91.0,0.2069200177871818,1
94.0,7.959700870599769,1
103.0,5.965306229244429,1
91.0,7.78504061338529,1
37.0,7.981520023867733,1
103.0,5.965306229244429,1
91.0,7.78504061338529,1
37.0,7.982186236307271,1
103.0,5.965306229244429,1
91.0,7.78504061338529,1
37.0,7.982484454443499,1
103.0,7.955475185818553,1
91.0,6.630907635143569,1
37.0,1.953301469006198,1
107.0,0.0203931352360849,1
94.0,5.7315150785789735,1
256.0,7.999777013421012,1
256.0,7.9701415048793,1
256.0,7.98363692448522,1
256.0,0.203681906087329,1
256.0,0.203681906087329,1
256.0,0.203681906087329,1
256.0,0.203681906087329,1
256.0,0.203681906087329,1
256.0,0.203681906087329,1
256.0,0.203681906087329,1
256.0,0.203681906087329,1
256.0,3.6063752347700535,1
256.0,7.690243706282226,1
256.0,5.986489631238818,1
94.0,5.586009645955534,1
256.0,7.998303085458096,1
37.0,7.977674007620643,1
103.0,6.624610814241717,1
91.0,3.439843011696397,1
37.0,2.893682258540684,1
94.0,4.772037401703053,1
92.0,6.62110631656468,1
103.0,6.577320055585439,1
91.0,4.716617888027189,1
37.0,4.959074994179625,1
94.0,4.561523732558826,1
103.0,6.465114842211966,1
91.0,6.108144510088051,1
37.0,3.720510122040608,1
30.0,7.854988889863192,1
94.0,4.02095491242474,1
103.0,6.465105001111725,1
91.0,6.108144510088051,1
37.0,3.721062122102096,1
30.0,7.86172759967965,1
94.0,3.744649181927001,1
103.0,5.34736037084763,1
94.0,3.791167144262385,1
92.0,0.0815394123432416,1
103.0,6.010598715980987,1
94.0,2.923194281597859,1
92.0,0.0776331623432416,1
103.0,5.916968214389526,1
94.0,2.923135432629812,1
92.0,0.0815394123432416,1
105.0,0.0,1
103.0,5.5239111387526965,1
91.0,4.254249060588135,1
37.0,4.314878278845278,1
62.0,5.129388890101204,1
77.0,0.8263924914287071,1
107.0,0.0111738187212195,1
9.0,0.0611628522411544,1
94.0,5.138752032301937,1
92.0,6.134241987112481,1
103.0,7.884744970742341,1
94.0,3.482230930474569,1
92.0,0.1019104256627077,1
103.0,6.553729916756327,1
91.0,7.891429133997913,1
37.0,7.98962251457214,1
44.0,5.070218390461167,1
92.0,6.573139228230785,1
103.0,5.948560394255753,1
94.0,5.003182070561992,1
92.0,0.0815394123432416,1
103.0,6.636626104219522,1
91.0,4.718391283767082,1
37.0,3.6302333133547577,1
94.0,6.4103684399666525,1
92.0,1.8690207148498137,1
103.0,5.915014929510831,1
91.0,3.9532008291712057,1
37.0,5.639903900287934,1
62.0,4.4651533553977565,1
57.0,1.3910362514031165,1
9.0,0.0611628522411544,1
92.0,5.646943431119922,1
103.0,5.913633820523008,1
91.0,3.988681366946978,1
37.0,5.639815647734019,1
62.0,4.530787918837335,1
57.0,1.3963572206239634,1
9.0,0.0611628522411544,1
92.0,5.673840077570081,1
103.0,5.915719743045261,1
91.0,3.953193483903876,1
37.0,5.641412123936332,1
62.0,4.4651533553977565,1
57.0,1.3910362514031165,1
9.0,0.0611628522411544,1
92.0,5.646373926782459,1
103.0,3.842991639400827,1
94.0,3.888816545184103,1
92.0,0.1019104256627077,1
103.0,5.943934162082688,1
91.0,5.124354281562266,1
37.0,4.873169901151301,1
139.0,4.709388035062944,1
134.0,7.992409796474478,1
138.0,7.921622164925072,1
143.0,7.9440934469528255,1
147.0,7.942406469576938,1
153.0,0.6216517741996215,1
158.0,7.996245735151126,1
130.0,7.991604473016828,1
131.0,7.786493608211072,1
62.0,3.2701322558096018,1
99.0,5.263922852209453,1
103.0,6.684690148171277,1
91.0,4.799741132252141,1
37.0,2.150071539167753,1
94.0,6.312975875977595,1
171.0,6.544793696433079,1
173.0,4.490194380225799,1
168.0,0.0,1
62.0,4.914223479969716,1
107.0,0.0,1
91.0,0.2005819074398449,1
92.0,6.645243105312609,1
94.0,5.210032902004075,1
171.0,6.524706479996556,1
173.0,4.366869659915036,1
168.0,0.0,1
62.0,4.978122755555859,1
107.0,0.0,1
91.0,0.1952012677871818,1
92.0,6.639597987381019,1
94.0,4.735338494643135,1
171.0,6.534953954933028,1
173.0,4.354073822153096,1
168.0,0.0,1
62.0,4.9776748454082185,1
107.0,0.0,1
91.0,0.2005819074398449,1
92.0,6.650942342233462,1
94.0,4.734303954597774,1
103.0,6.521482048815304,1
91.0,5.417412635247059,1
37.0,2.3501611196230634,1
94.0,6.020045337315383,1
103.0,6.690722886537077,1
91.0,4.410837783619087,1
37.0,3.51609035365206,1
92.0,6.36298589087489,1
103.0,6.710261121301401,1
91.0,5.653127311231871,1
37.0,4.576274953455278,1
92.0,6.612796937710278,1
200.0,0.0,1
201.0,7.999527232373455,1
94.0,6.16190181468818,1
195.0,0.0,1
196.0,7.916977364159064,1
197.0,2.36796125568285,1
103.0,6.65738666294398,1
91.0,6.2756330836518135,1
37.0,4.603667572071668,1
92.0,6.578876928675525,1
103.0,6.670175051592818,1
91.0,6.356198328437631,1
37.0,4.6241056066351485,1
92.0,6.693322886951211,1
103.0,6.65595440270309,1
91.0,6.213119533155644,1
37.0,2.7547763049692846,1
92.0,6.643229729627701,1
103.0,6.641849166731679,1
91.0,5.576460737139867,1
37.0,3.839434415005049,1
94.0,4.717678832946755,1
92.0,6.429439869021884,1
103.0,5.974681602195918,1
94.0,3.485593660571484,1
92.0,0.0815394123432416,1
103.0,6.636981773768831,1
37.0,3.714173889979464,1
91.0,5.296201131217695,1
37.0,2.405657695824673,1
57.0,1.4257867610619763,1
94.0,6.979225342955446,1
103.0,6.3009487550308,1
91.0,5.180817723819981,1
37.0,3.1711052577878847,1
57.0,1.7684565106228778,1
94.0,4.068396233167106,1
92.0,6.798071290082025,1
103.0,7.440241271648787,1
94.0,5.092648418587526,1
92.0,0.1019104256627077,1
103.0,6.525650067570865,1
91.0,4.891943015192783,1
37.0,3.864765951276509,1
94.0,7.744306514077107,1
103.0,6.543745806208131,1
91.0,4.6498953731751085,1
37.0,4.144342678697549,1
94.0,7.731288874776755,1
103.0,6.497547343177975,1
91.0,4.91761889576672,1
37.0,2.3450015196925094,1
57.0,2.318713021444737,1
94.0,4.7015032582517895,1
92.0,6.612269928260046,1
103.0,6.50359569168773,1
91.0,6.858699193362038,1
37.0,4.593977658336991,1
103.0,6.220173822976715,1
91.0,2.985042103675059,1
37.0,5.749468141153298,1
92.0,6.512615707134831,1
103.0,6.095673338041794,1
104.0,4.9037636192885365,1
91.0,3.4318872738714457,1
37.0,7.58427826622484,1
82.0,7.947483646353287,1
103.0,6.26175146100258,1
91.0,3.007375466707827,1
37.0,5.666814729925864,1
92.0,6.498303196553138,1
103.0,6.536941884106324,1
91.0,3.3412568531950986,1
37.0,4.143341973031433,1
94.0,7.044304561989255,1
103.0,5.90396923578289,1
91.0,3.9842664594448585,1
37.0,5.640863793227039,1
62.0,4.548286085111452,1
57.0,1.3900261925216542,1
9.0,0.0611628522411544,1
92.0,5.70714211357668,1
103.0,6.632455113047231,1
91.0,6.079265081975055,1
37.0,1.9166181687453685,1
57.0,1.8501464546270023,1
94.0,5.426219122546136,1
92.0,6.637338990991793,1
103.0,6.456191529983882,1
91.0,5.842816740838185,1
37.0,1.8320712302131648,1
85.0,5.129758306460444,1
57.0,1.7194585232884934,1
94.0,7.555594585555739,1
92.0,4.989221922226427,1
103.0,6.434985703212661,1
91.0,5.261003897313499,1
37.0,4.133728555004792,1
82.0,0.0,1
94.0,2.664859580734623,1
256.0,7.984285153727645,1
256.0,7.988752532277298,1
256.0,0.0,1
256.0,0.0,1
256.0,5.445921492337042,1
94.0,6.295966991162171,1
256.0,7.99816227238819,1
39.0,7.983768653971846,1
103.0,7.069451913852566,1
91.0,6.128934175272369,1
37.0,4.793715378591696,1
94.0,5.108717299532036,1
92.0,5.474063024126589,1
103.0,7.069141279298435,1
91.0,6.128972313892496,1
37.0,4.707707013771194,1
94.0,5.108717299532036,1
92.0,5.474130357667053,1
103.0,6.16801929579305,1
37.0,5.875057147275943,1
139.0,4.236356989785048,1
133.0,6.584628925550568,1
136.0,4.415992500903842,1
141.0,5.445418706172927,1
146.0,5.46432361303057,1
151.0,0.6216517741996215,1
157.0,5.96156549114849,1
129.0,3.9618763277705633,1
62.0,4.291836929335457,1
99.0,5.360135137949819,1
256.0,6.405107190777022,1
256.0,3.7427368073405143,1
256.0,0.0,1
256.0,3.5476522988091084,1
256.0,0.0,1
256.0,0.2701568073116089,1
256.0,6.579297448749312,1
256.0,5.139941994159133,1
97.0,5.3874562318936325,1
91.0,3.614118070892269,1
37.0,7.282501107138357,1
62.0,1.6217967186742694,1
17.0,0.0131269437212195,1
94.0,3.867320195160502,1
92.0,1.480988631919164,1
103.0,6.421272318113348,0
91.0,5.13634899016604,0
37.0,4.002008235404465,0
82.0,0.0,0
94.0,7.535152192106214,0
103.0,6.4794512090649965,0
91.0,5.143831732151547,0
37.0,4.000739070159721,0
82.0,0.0,0
94.0,7.532354609542849,0
103.0,6.421272318113348,0
91.0,5.13634899016604,0
37.0,4.002008235404465,0
82.0,0.0,0
94.0,7.515817246196048,0
103.0,6.559260171462492,0
91.0,4.374672758414877,0
37.0,0.0203931352360849,0
94.0,4.364509126891142,0
103.0,6.295915410866626,0
94.0,4.800975390903971,0
92.0,0.1019104256627077,0
103.0,6.4794512090649965,0
91.0,5.143831732151547,0
37.0,4.000739070159721,0
82.0,0.0,0
94.0,7.1862404360408085,0
103.0,6.40782507458422,0
91.0,5.1549074326403606,0
37.0,4.000561087926259,0
82.0,0.0,0
94.0,7.439129777396579,0
103.0,6.497884651859418,0
91.0,4.393893650965183,0
37.0,1.472782260995971,0
82.0,0.0,0
94.0,7.289055676048897,0
92.0,7.866475144296683,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.187143146757924,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.189052093606563,0
103.0,6.4557374109401975,0
91.0,5.1021487883910766,0
37.0,4.094853287696334,0
82.0,0.0,0
94.0,7.276922955812153,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.188932275526911,0
103.0,6.450413591697402,0
91.0,5.163001655755968,0
37.0,3.9824009583068913,0
82.0,0.0,0
94.0,7.5325379605697025,0
103.0,6.40782507458422,0
91.0,5.1549074326403606,0
37.0,4.000561087926259,0
82.0,0.0,0
94.0,7.3054468660436465,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.187887396775393,0
103.0,6.4557374109401975,0
91.0,5.1021487883910766,0
37.0,4.094853287696334,0
82.0,0.0,0
94.0,7.219781102857227,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.186001402658354,0
103.0,6.421272318113348,0
91.0,5.13634899016604,0
37.0,4.002008235404465,0
82.0,0.0,0
94.0,7.187890312766842,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.186482939219025,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.235975356665487,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.186980058738486,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.271918750628896,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.187164972953306,0
103.0,6.421272318113348,0
91.0,5.13634899016604,0
37.0,4.002008235404465,0
82.0,0.0,0
94.0,7.235705074006705,0
103.0,6.40782507458422,0
91.0,5.1549074326403606,0
37.0,4.000561087926259,0
82.0,0.0,0
94.0,7.239153692862669,0
103.0,6.407830794310253,0
91.0,5.143831732151547,0
37.0,4.000561087926259,0
82.0,0.0,0
94.0,7.534747501039479,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.188879706037647,0
103.0,6.40782507458422,0
91.0,5.1549074326403606,0
37.0,4.000561087926259,0
82.0,0.0,0
94.0,7.516190079239218,0
103.0,6.421272318113348,0
91.0,5.13634899016604,0
37.0,4.002008235404465,0
82.0,0.0,0
94.0,7.235332783036269,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.237410244828139,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.1888120857443365,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.185582490798156,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.186613905704061,0
103.0,6.4557374109401975,0
91.0,5.1021487883910766,0
37.0,4.094853287696334,0
82.0,0.0,0
94.0,7.532835737791082,0
103.0,6.497884651859418,0
91.0,4.393893650965183,0
37.0,1.472782260995971,0
82.0,0.0,0
94.0,7.554969048927295,0
92.0,7.876285501028333,0
103.0,6.40782507458422,0
91.0,5.1549074326403606,0
37.0,4.000561087926259,0
82.0,0.0,0
94.0,7.344479865499351,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.514555588893178,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.185871416613887,0
103.0,6.497884651859418,0
91.0,4.393893650965183,0
37.0,1.472782260995971,0
82.0,0.0,0
94.0,7.555388095088031,0
92.0,7.876285501028333,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.238409403104714,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.235699392498748,0
103.0,6.416222666400953,0
91.0,5.143831732151547,0
37.0,4.004402321344157,0
82.0,0.0,0
94.0,7.188235090157711,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.187356833244915,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.186713075050191,0
103.0,6.497884651859418,0
91.0,4.393893650965183,0
37.0,1.472782260995971,0
82.0,0.0,0
94.0,7.404351957722095,0
92.0,7.8715103612707695,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.24558624267724,0
103.0,6.477074763411714,0
91.0,5.163001655755968,0
37.0,3.974555843488512,0
82.0,0.0,0
94.0,7.531931596166054,0
103.0,6.497884651859418,0
91.0,4.393893650965183,0
37.0,1.472782260995971,0
82.0,0.0,0
94.0,7.554479030812078,0
92.0,7.876285501028333,0
103.0,6.497884651859418,0
91.0,4.393893650965183,0
37.0,1.472782260995971,0
82.0,0.0,0
94.0,7.288854522559667,0
92.0,7.866475144296683,0
103.0,6.480448376322897,0
91.0,4.888285040961246,0
37.0,1.4298773524513728,0
82.0,0.0,0
94.0,7.262751355095021,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.235842594889136,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.517934326527602,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.187906296896606,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.533838904507425,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.51722413155604,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.51507132803617,0
103.0,6.40782507458422,0
91.0,5.1549074326403606,0
37.0,4.000561087926259,0
82.0,0.0,0
94.0,7.186564086029123,0
103.0,6.497884651859418,0
91.0,4.393893650965183,0
37.0,1.472782260995971,0
82.0,0.0,0
94.0,7.554958482373505,0
92.0,7.876285501028333,0
103.0,6.40782507458422,0
91.0,5.1549074326403606,0
37.0,4.000561087926259,0
82.0,0.0,0
94.0,7.515133246134147,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.5158632931816625,0
103.0,6.40782507458422,0
91.0,5.1549074326403606,0
37.0,4.000561087926259,0
82.0,0.0,0
94.0,7.515744152943123,0
103.0,6.497884651859418,0
91.0,4.393893650965183,0
37.0,1.472782260995971,0
82.0,0.0,0
94.0,7.558282034374395,0
92.0,7.876285501028333,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.188343205627236,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.18971179118664,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.189201973917728,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.185887485740161,0
103.0,6.497884651859418,0
91.0,4.393893650965183,0
37.0,1.472782260995971,0
82.0,0.0,0
94.0,7.457905467865529,0
92.0,7.875653834843685,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.187479735344605,0
103.0,6.452478815823498,0
91.0,5.136717582737094,0
37.0,4.094112658203991,0
82.0,0.0,0
94.0,7.187492003158941,0
103.0,6.4557374109401975,0
91.0,5.1021487883910766,0
37.0,4.094853287696334,0
82.0,0.0,0
94.0,7.220173229490595,0
103.0,5.879703764931143,1
91.0,2.935971784475298,1
37.0,7.295761470631655,1
94.0,7.996983569970611,1
103.0,5.862866439609062,1
91.0,2.9365444685757445,1
37.0,7.29556964745122,1
94.0,7.994548276327677,1
171.0,6.59442804844898,1
173.0,3.793757040988227,1
168.0,0.0,1
62.0,4.885545060649111,1
107.0,0.0,1
91.0,0.2044881574398449,1
92.0,6.586647864611825,1
94.0,4.501757825977082,1
103.0,6.434533004902165,1
91.0,5.7249483766977445,1
37.0,1.4693912778243354,1
85.0,5.979472298767371,1
92.0,5.051657139425943,1
195.0,0.0,1
196.0,7.798614622619487,1
94.0,2.7061908082943256,1
55.0,4.528418964966091,1
103.0,6.571437225034158,1
91.0,7.107559170682434,1
37.0,5.886504331573148,1
94.0,3.2767744215692622,1
92.0,6.720728634931001,1
103.0,6.612731008746965,1
66.0,7.597603905366666,1
37.0,4.108983519607065,1
30.0,0.0,1
62.0,4.912789010410264,1
107.0,0.0,1
91.0,0.2108262677871819,1
92.0,6.669426857781918,1
94.0,0.0,1
103.0,6.610327531256178,1
66.0,7.599786216935626,1
37.0,4.108746738765206,1
30.0,0.0,1
62.0,4.912720403982413,1
107.0,0.0,1
91.0,0.2108262677871819,1
92.0,6.706613558556054,1
94.0,0.0,1
103.0,6.610329875704948,1
66.0,7.619041606682318,1
37.0,4.108746738765206,1
30.0,0.0,1
62.0,4.912720403982413,1
107.0,0.0,1
91.0,0.2108262677871819,1
92.0,6.706230158127671,1
94.0,0.0,1
195.0,0.0,1
196.0,7.908089054220751,1
197.0,3.998522441364561,1
94.0,4.850730533325251,1
103.0,6.612576994675513,1
66.0,7.57044258067025,1
37.0,4.108983519607065,1
30.0,0.0,1
62.0,4.912789010410264,1
107.0,0.0,1
91.0,0.2108262677871819,1
92.0,6.668362610641973,1
94.0,0.0,1
103.0,7.6379674133035325,1
91.0,5.26822729243873,1
37.0,3.314755788175173,1
107.0,0.0,1
94.0,5.805612418790304,1
103.0,6.612579934187674,1
66.0,7.78160001284604,1
37.0,4.108983519607065,1
30.0,0.0,1
62.0,4.912789010410264,1
107.0,0.0,1
91.0,0.2108262677871819,1
92.0,6.669672717222288,1
94.0,0.0,1
103.0,5.958255366796282,1
37.0,4.188038424087232,1
62.0,5.081657043134298,1
17.0,0.1144633812591388,1
92.0,5.070368155770053,1
103.0,6.149073728231107,1
37.0,4.206222103899941,1
62.0,5.081657043134298,1
17.0,0.1144633812591388,1
92.0,5.070368155770053,1
103.0,6.159050947478383,1
37.0,4.196808394781906,1
62.0,5.051979980365276,1
17.0,0.1144633812591388,1
92.0,5.087439544354366,1
103.0,6.158679661838176,1
37.0,4.218750316585109,1
62.0,5.081657043134298,1
17.0,0.1144633812591388,1
92.0,5.070368155770053,1
103.0,5.946621868375226,1
37.0,2.0495562359366613,1
62.0,4.413060242203526,1
92.0,4.345735662121735,1
103.0,6.177318133259575,1
37.0,3.750537741796268,1
62.0,4.883138833195038,1
17.0,0.1144633812591388,1
92.0,5.869272120291247,1
103.0,6.289256998798876,1
37.0,3.743213202117791,1
62.0,4.693828272918931,1
92.0,5.910275809753958,1
103.0,6.158340542512288,1
37.0,4.183686225607498,1
62.0,5.081657043134298,1
17.0,0.1144633812591388,1
92.0,5.070368155770053,1
103.0,6.1765046389104965,1
37.0,3.750537741796268,1
62.0,4.883138833195038,1
17.0,0.1144633812591388,1
92.0,5.869216681306176,1
103.0,6.158340542512288,1
37.0,4.183686225607498,1
62.0,5.081657043134298,1
17.0,0.1144633812591388,1
92.0,5.070368155770053,1
103.0,6.006347894044631,1
37.0,4.1958479363480246,1
62.0,5.081657043134298,1
17.0,0.1144633812591388,1
92.0,5.015778781172283,1
103.0,5.945272617415579,1
37.0,2.0495562359366613,1
62.0,3.9933839703762,1
92.0,0.0,1
94.0,2.866770374347396,1
91.0,5.3455773424131205,1
91.0,5.32469728372422,1
91.0,5.325512624179462,1
91.0,5.337774846440196,1
189.0,7.9984004853223185,1
103.0,4.634082182738536,1
94.0,4.623093937460408,1
92.0,0.0980041756627077,1
256.0,0.1426357681488782,1
103.0,6.529849345874864,1
91.0,4.921005929030214,1
37.0,2.715933037317928,1
57.0,1.411749473937576,1
94.0,4.192804066914809,1
92.0,6.63119851517509,1
103.0,6.607428639145507,1
91.0,5.009187045611933,1
37.0,3.788403255210917,1
94.0,7.161468098656868,1
103.0,6.493779878193297,1
91.0,4.82484543456104,1
37.0,3.1132717579570364,1
94.0,4.717678832946755,1
92.0,6.405921252608168,1
103.0,6.499013230931551,1
91.0,4.877411088329269,1
37.0,2.954610282562282,1
94.0,4.717678832946755,1
92.0,6.369950072963189,1
103.0,5.494519206579011,1
91.0,3.099416469208818,1
37.0,6.39076989601301,1
92.0,2.0653089715537,1
103.0,5.956517789666643,1
91.0,4.368879676942962,1
37.0,1.5187086562629784,1
94.0,7.970358469909658,1
92.0,1.1083494813577432,1
72.0,7.970404328126823,1
103.0,6.498449170411056,1
91.0,4.915108569583063,1
37.0,1.804676973998588,1
57.0,2.302502872205812,1
94.0,4.7015032582517895,1
92.0,6.594263282327893,1
103.0,3.6579490404033415,1
91.0,0.6515487987105055,1
37.0,0.4867508698321992,1
62.0,4.004554457345586,1
94.0,7.154531926660642,1
103.0,5.495035498492316,1
91.0,3.099416469208818,1
